940,Zagłębie,103
941,Górnik,103
942,GKSTychy,103
943,MKSAlwernia,103
944,Sarmacja,103
945,MKSGogolin,103
946,Mazur,103
947,Carina,103
948,MKSKluczbork,103
949,KSKutno,103
950,Warta,103
951,KSPolkowice,103
952,Radłovia,103
953,RKS1979,103
954,Star,103
955,Victoria,103
956,Avia,103
957,Zjednoczeni,103
958,Nysa,103
959,Victoria,103
960,Mieszko,103
961,MKS,103
962,Stal,103
963,Wisła,103
964,Celuloza,103
965,MKSMyszków,103
966,Zatoka,103
967,Naprzód,103
968,Narew,103
969,Obra,103
970,MKSOława,103
971,Odra,103
972,Okęcie,103
973,Olimpia,103
974,PSŻ,103
975,Olimpia,103
976,Sparta,103
977,Polonia,103
978,Orkan,103
979,Miedź,103
980,Orzeł,103
981,Noteć,103
982,Stilon,103
983,Śląsk,103
984,Stomil,103
985,Lubuszanin,103
986,Patria,103
987,Pcimianka,103
988,Pelikan,103
989,Piast,103
990,Podlesianka,103
991,Pogoń,103
992,Polar,103
993,Polonia,103
994,Posnania,103
995,Promień,103
996,Przebój,103
997,Przemsza,103
998,Puszcza,103
999,Radomiak,103
1000,Raków,103
1001,Resovia,103
1002,Pogoń,103
1003,ROW,103
1004,Roztocze,103
1005,Rozwój,103
1006,Ruch,103
1007,Sandecja,103
1008,Kotwica,103
1009,Siarka,103
1010,Skra,103
1011,Śląsk,103
1012,Sokół,103
1013,Sparta,103
1014,Stal,103
1015,Gwardia,103
1016,Start,103
1017,Stal,103
1018,Świt,103
1019,Tłoki,103
1020,Tomasovia,103
1021,Górnik,103
1022,UniaJanikowo,103
1023,Unia,103
1024,Gryf2009,103
1025,Urania,103
1026,Ursus,103
1027,Szczakowianka,103
1028,Victoria,103
1029,Grom,103
1030,Warmia,103
1031,Warta,103
1032,Wawel,103
1033,Widzew,103
1034,Wigry,103
1035,Wisła,103
1036,Włocłavia,103
1037,Legia,103
1038,Zagłębie,103
1039,Wybrzeże,103
1040,SPZawisza,103
1041,Medyk,103
1042,Znicz,103
1043,NowyHutnik,103
1044,Korona,103
1045,Benfica,104
1046,GilVicente,104
1047,Leixões,104
1048,Belenenses,104
1049,GDChaves,104
1050,Vizela,104
1051,EstorilPraia,104
1052,Naval,104
1053,AlmadaAC,104
1054,Académica,104
1055,Benfica,104
1056,NacionalMadeira,104
1057,P.Ferreira,104
1058,ADdeMachico,104
1059,Farense,104
1060,Boavista,104
1061,Vitória,104
1062,Aves,104
1063,FCPorto,104
1064,Marítimo,104
1065,SCFreamunde,104
1066,Vitória,104
1067,RioAve,104
1068,SilvesFC,104
1069,Leiria,104
1070,CDTondela,104
1071,Sporting,104
1072,FCdePanafiel,104
1073,Imortal,104
1074,FCArouca,104
1075,BeiraMar,104
1076,Braga,104
1077,CFEsperança,104
1078,Portimonense,104
1079,CasaPia,104
1080,VarzimSC,104
1081,LekhwiyaSC,105
1082,AlShamal,105
1083,BidvestWits,106
1084,Ajax,106
1085,KaizerChiefs,106
1086,ChippaUnited,106
1087,Pirates,106
1088,KaizerChiefs,106
1089,PlatinumStars,106
1090,Celtic,106
1091,UCluj,107
1092,AvântulReghin,107
1093,Ceahlăul,107
1094,Viitorul,107
1095,Concordia,107
1096,Progresul,107
1097,Poli,107
1098,Dinamo,107
1099,CFRCluj,107
1100,CSMSIași,107
1101,Farul,107
1102,Flacăra,107
1103,Săgeata,107
1104,UTA,107
1105,GazMetanTârguMureş,107
1106,Steaua,107
1107,Rapid,107
1108,GloriaBistriţa,107
1109,Petrolul,107
1110,Universitatea,107
1111,Bihor,107
1112,Jiul,107
1113,MarisTârguMureş,107
1114,Astra,107
1115,FCHunedoara,107
1116,ASATârguMureș,107
1117,FCMBacău,107
1118,FCBotoșani,107
1119,CFBrăila,107
1120,Gloria,107
1121,Hermannstadt,107
1122,FCSB,107
1123,Sportul,107
1124,Pandurii,107
1125,Olt,107
1126,Akhmat,108
1127,Anji,108
1128,FKArsenal,108
1129,Rubin,108
1130,Kuban,108
1131,Lokomotiv,108
1132,Lokomotiv,108
1133,Zenit,108
1134,KryliaSovietov,108
1135,Mordovia,108
1136,FKRostov,108
1137,Spartak,108
1138,Zenit,108
1139,FKRostov,108
1140,KryliaSovetov,108
1141,FKSibir,108
1142,Dinamo,108
1143,FKKrasnodar,108
1144,Sportakademklub,108
1145,Baltika,108
1146,Olimpiyets,108
1147,Zenit,108
1148,Torpedo,108
1149,Ural,108
1150,FKEnisey,108
1151,CSKA,108
1152,Rotor,108
1153,Amkar,108
1154,Clyde,111
1155,InvernessCT,111
1156,GreenockMorton,111
1157,Celtic,111
1158,WhitlettsVictoria,111
1159,DunfermlineAthletic,111
1160,Hibernian,111
1161,PartickThistle,111
1162,AirdrieUnited,111
1163,FalkirkFC,111
1164,MotherwellFC,111
1165,AnnanAthletic,111
1166,RossCounty,111
1167,QueensPark,111
1168,Rangers,111
1169,DundeeFC,111
1170,St.Johnstone,111
1171,IrvineMeadowXI,111
1172,EdinburghCity,111
1173,Academical,111
1174,St.Mirren,111
1175,QueenoftheSouth,111
1176,AberdeenFC,111
1177,KilmarnockFC,111
1178,RaithRovers,111
1179,DundeeUnited,111
1180,DumbartonFC,111
1181,LivingstonFC,111
1182,Hearts,111
1183,Dragačevo,113
1184,Sloga,113
1185,FKNoviPazar,113
1186,Spartak,113
1187,Radnik,113
1188,Sloboda,113
1189,OFKBeograd,113
1190,Radnički,113
1191,Radnički1923,113
1192,FKJagodina,113
1193,Partizan,113
1194,FKSmederevo,113
1195,Zemun,113
1196,Hajduk,113
1197,Javor,113
1198,Rad,113
1199,FKMetalac,113
1200,Mladost,113
1201,Napredak,113
1202,FKObilić,113
1203,CrvenaZvezda,113
1204,MladiRadnik,113
1205,FKVoždovac,113
1206,YoungLions,114
1207,AFCPovažan,115
1208,Spartak,115
1209,HFKPrievidza,115
1210,1.HFCHumenné,115
1211,FKZTSDubnica,115
1212,MFKSkalica,115
1213,FKPoprad,115
1214,FCDAC1904,115
1215,FCViOn,115
1216,FKPúchov,115
1217,FKSenica,115
1218,VSSKošice,115
1219,MFKRužomberok,115
1220,ASTrenčín,115
1221,FCSenec,115
1222,Slovan,115
1223,Artmedia,115
1224,MŠKŽilina,115
1225,FCNitra,115
1226,ŠKPDúbravka,115
1227,Spartak,115
1228,Dukla,115
1229,1.FCTatran,115
1230,Tatran,115
1231,FKBodva,115
1232,NKMaribor,116
1233,Nafta,116
1234,NKDomžale,116
1235,NDGorica,116
1236,NKBežigrad,116
1237,NKMura,116
1238,NKKrško,116
1239,NKPrimorje,116
1240,NKOlimpija,116
1241,CMCelje,116
1242,SuwonBluewings,117
1243,BucheonFC,117
1244,I’Park,117
1245,ChangwonCity,117
1246,DaeguFC,117
1247,Citizen,117
1248,Sangmu,117
1249,ChunnamDragons,117
1250,United,117
1251,JejuUnited,117
1252,Chonbuk,117
1253,FCSeoul,117
1254,Steelers,117
1255,Chunma,117
1256,MipoDockyardDolphins,117
1257,CeltadeVigo,118
1258,Deportivo,118
1259,UELleida,118
1260,SantAndreu,118
1261,Barcelona,118
1262,RayoVallecano,118
1263,GetafeCF,118
1264,Levante,118
1265,SabadellFC,118
1266,TerrassaFC,118
1267,CDLogrones,118
1268,RealII,118
1269,RealSociedad,118
1270,RealBetis,118
1271,AlbaceteBalompié,118
1272,RealOviedo,118
1273,SanRoque,118
1274,LucenaCF,118
1275,CDLeganés,118
1276,VillarealCF,118
1277,RealZaragoza,118
1278,BarakaldoCF,118
1279,Deportivo,118
1280,PontevedraCF,118
1281,Tenerife,118
1282,RealGijón,118
1283,Osasuna,118
